"id","name","bio","created_at","userId","updated_at"
13386,Lee Paul,Biography details and dummy summary text for author Lee Paul.,2026-05-25 22:02:08.935 +0530,13395,2026-05-30 12:37:13.056
13387,Lee Peterson,Biography details and dummy summary text for author Lee Peterson.,2026-05-25 22:02:08.935 +0530,13396,2026-05-30 12:37:13.058
13388,Lee Roddy,Biography details and dummy summary text for author Lee Roddy.,2026-05-25 22:02:08.935 +0530,13397,2026-05-30 12:37:13.061
13389,Lee Salk,Biography details and dummy summary text for author Lee Salk.,2026-05-25 22:02:08.935 +0530,13398,2026-05-30 12:37:13.064
13391,Lee Smith,Biography details and dummy summary text for author Lee Smith.,2026-05-25 22:02:08.935 +0530,13400,2026-05-30 12:37:13.069
13392,Lee Stafford,Biography details and dummy summary text for author Lee Stafford.,2026-05-25 22:02:08.935 +0530,13401,2026-05-30 12:37:13.072
13393,Lee Strasberg,Biography details and dummy summary text for author Lee Strasberg.,2026-05-25 22:02:08.935 +0530,13402,2026-05-30 12:37:13.077
13394,Lee Stringer,Biography details and dummy summary text for author Lee Stringer.,2026-05-25 22:02:08.935 +0530,13403,2026-05-30 12:37:13.081
13395,Lee Strobel,Biography details and dummy summary text for author Lee Strobel.,2026-05-25 22:02:08.935 +0530,13404,2026-05-30 12:37:13.085
13397,Lee Wade,Biography details and dummy summary text for author Lee Wade.,2026-05-25 22:02:08.935 +0530,13406,2026-05-30 12:37:13.092
13398,Lee Wardlaw,Biography details and dummy summary text for author Lee Wardlaw.,2026-05-25 22:02:08.935 +0530,13407,2026-05-30 12:37:13.095
13399,Lee Williams,Biography details and dummy summary text for author Lee Williams.,2026-05-25 22:02:08.935 +0530,13408,2026-05-30 12:37:13.100
13400,Lee Ying Ho,Biography details and dummy summary text for author Lee Ying Ho.,2026-05-25 22:02:08.935 +0530,13409,2026-05-30 12:37:13.103
13401,Leeann Chin,Biography details and dummy summary text for author Leeann Chin.,2026-05-25 22:02:08.935 +0530,13410,2026-05-30 12:37:13.106
13402,Lefty Kreh,Biography details and dummy summary text for author Lefty Kreh.,2026-05-25 22:02:08.935 +0530,13411,2026-05-30 12:37:13.109
13404,Leif Davidsen,Biography details and dummy summary text for author Leif Davidsen.,2026-05-25 22:02:08.935 +0530,13413,2026-05-30 12:37:13.114
13405,Leif Enger,Biography details and dummy summary text for author Leif Enger.,2026-05-25 22:02:08.935 +0530,13414,2026-05-30 12:37:13.119
13406,Leigh Anne Jasheway,Biography details and dummy summary text for author Leigh Anne Jasheway.,2026-05-25 22:02:08.935 +0530,13415,2026-05-30 12:37:13.123
13407,Leigh Clark,Biography details and dummy summary text for author Leigh Clark.,2026-05-25 22:02:08.935 +0530,13416,2026-05-30 12:37:13.127
13410,Leigh Michaels,Biography details and dummy summary text for author Leigh Michaels.,2026-05-25 22:02:08.935 +0530,13419,2026-05-30 12:37:13.135
13411,Leigh Nichols,Biography details and dummy summary text for author Leigh Nichols.,2026-05-25 22:02:08.935 +0530,13420,2026-05-30 12:37:13.137
13412,Leigh Riker,Biography details and dummy summary text for author Leigh Riker.,2026-05-25 22:02:08.935 +0530,13421,2026-05-30 12:37:13.139
13413,Leigh W. Rutledge,Biography details and dummy summary text for author Leigh W. Rutledge.,2026-05-25 22:02:08.935 +0530,13422,2026-05-30 12:37:13.143
13414,Leighton Stewart,Biography details and dummy summary text for author Leighton Stewart.,2026-05-25 22:02:08.935 +0530,13423,2026-05-30 12:37:13.145
13415,Leil  Lowndes,Biography details and dummy summary text for author Leil  Lowndes.,2026-05-25 22:02:08.935 +0530,13424,2026-05-30 12:37:13.148
13417,Leisure Arts,Biography details and dummy summary text for author Leisure Arts.,2026-05-25 22:02:08.935 +0530,13426,2026-05-30 12:37:13.153
13418,Leland Ferguson,Biography details and dummy summary text for author Leland Ferguson.,2026-05-25 22:02:08.935 +0530,13427,2026-05-30 12:37:13.156
13419,Leland Gregory,Biography details and dummy summary text for author Leland Gregory.,2026-05-25 22:02:08.935 +0530,13428,2026-05-30 12:37:13.158
13420,Leland M. Roth,Biography details and dummy summary text for author Leland M. Roth.,2026-05-25 22:02:08.935 +0530,13429,2026-05-30 12:37:13.161
13421,Lelia Kelly,Biography details and dummy summary text for author Lelia Kelly.,2026-05-25 22:02:08.935 +0530,13430,2026-05-30 12:37:13.166
13422,Lelong,Biography details and dummy summary text for author Lelong.,2026-05-25 22:02:08.935 +0530,13431,2026-05-30 12:37:13.171
13423,Lelord,Biography details and dummy summary text for author Lelord.,2026-05-25 22:02:08.935 +0530,13432,2026-05-30 12:37:13.174
13425,Lemony Snicket,Biography details and dummy summary text for author Lemony Snicket.,2026-05-25 22:02:08.935 +0530,13434,2026-05-30 12:37:13.183
13426,Len Colodny,Biography details and dummy summary text for author Len Colodny.,2026-05-25 22:02:08.935 +0530,13435,2026-05-30 12:37:13.186
13427,Len Deighton,Biography details and dummy summary text for author Len Deighton.,2026-05-25 22:02:08.935 +0530,13436,2026-05-30 12:37:13.189
13428,Len Fulton,Biography details and dummy summary text for author Len Fulton.,2026-05-25 22:02:08.935 +0530,13437,2026-05-30 12:37:13.192
13429,Len Richmond,Biography details and dummy summary text for author Len Richmond.,2026-05-25 22:02:08.935 +0530,13438,2026-05-30 12:37:13.194
13431,Lena Tabori,Biography details and dummy summary text for author Lena Tabori.,2026-05-25 22:02:08.935 +0530,13440,2026-05-30 12:37:13.199
13432,Lendon H. Smith,Biography details and dummy summary text for author Lendon H. Smith.,2026-05-25 22:02:08.935 +0530,13441,2026-05-30 12:37:13.203
13433,Leni Riefenstahl,Biography details and dummy summary text for author Leni Riefenstahl.,2026-05-25 22:02:08.935 +0530,13442,2026-05-30 12:37:13.206
13434,Lenn  Redman,Biography details and dummy summary text for author Lenn  Redman.,2026-05-25 22:02:08.935 +0530,13443,2026-05-30 12:37:13.210
13435,Lenny Flank,Biography details and dummy summary text for author Lenny Flank.,2026-05-25 22:02:08.935 +0530,13444,2026-05-30 12:37:13.213
13436,Lensey Namioka,Biography details and dummy summary text for author Lensey Namioka.,2026-05-25 22:02:08.935 +0530,13445,2026-05-30 12:37:13.217
13438,Leo Booth,Biography details and dummy summary text for author Leo Booth.,2026-05-25 22:02:08.935 +0530,13447,2026-05-30 12:37:13.222
13439,Leo Bruce,Biography details and dummy summary text for author Leo Bruce.,2026-05-25 22:02:08.935 +0530,13448,2026-05-30 12:37:13.227
13440,Leo Buscaglia,Biography details and dummy summary text for author Leo Buscaglia.,2026-05-25 22:02:08.935 +0530,13449,2026-05-30 12:37:13.231
13441,Leo Cooper,Biography details and dummy summary text for author Leo Cooper.,2026-05-25 22:02:08.935 +0530,13450,2026-05-30 12:37:13.234
13442,Leo F. Buscaglia,Biography details and dummy summary text for author Leo F. Buscaglia.,2026-05-25 22:02:08.935 +0530,13451,2026-05-30 12:37:13.237
13443,Leo Lionni,Biography details and dummy summary text for author Leo Lionni.,2026-05-25 22:02:08.935 +0530,13452,2026-05-30 12:37:13.239
13445,Leo N. Tolstoi,Biography details and dummy summary text for author Leo N. Tolstoi.,2026-05-25 22:02:08.935 +0530,13454,2026-05-30 12:37:13.247
13446,Leo Pennanen,Biography details and dummy summary text for author Leo Pennanen.,2026-05-25 22:02:08.935 +0530,13455,2026-05-30 12:37:13.253
13447,Leo Politi,Biography details and dummy summary text for author Leo Politi.,2026-05-25 22:02:08.935 +0530,13456,2026-05-30 12:37:13.257
13448,Leo Rosten,Biography details and dummy summary text for author Leo Rosten.,2026-05-25 22:02:08.935 +0530,13457,2026-05-30 12:37:13.262
13449,Leo Tolstoy,Biography details and dummy summary text for author Leo Tolstoy.,2026-05-25 22:02:08.935 +0530,13458,2026-05-30 12:37:13.267
13451,"Leo, Huberman","Biography details and dummy summary text for author Leo, Huberman.",2026-05-25 22:02:08.935 +0530,13460,2026-05-30 12:37:13.274
13452,Leon Atkinson,Biography details and dummy summary text for author Leon Atkinson.,2026-05-25 22:02:08.935 +0530,13461,2026-05-30 12:37:13.277
13453,Leon Bing,Biography details and dummy summary text for author Leon Bing.,2026-05-25 22:02:08.935 +0530,13462,2026-05-30 12:37:13.280
13454,Leon Chaitow,Biography details and dummy summary text for author Leon Chaitow.,2026-05-25 22:02:08.935 +0530,13463,2026-05-30 12:37:13.283
13455,Leon David Adams,Biography details and dummy summary text for author Leon David Adams.,2026-05-25 22:02:08.935 +0530,13464,2026-05-30 12:37:13.287
13456,Leon Hale,Biography details and dummy summary text for author Leon Hale.,2026-05-25 22:02:08.935 +0530,13465,2026-05-30 12:37:13.290
13458,Leon Lederman,Biography details and dummy summary text for author Leon Lederman.,2026-05-25 22:02:08.935 +0530,13467,2026-05-30 12:37:13.299
13459,Leon Uris,Biography details and dummy summary text for author Leon Uris.,2026-05-25 22:02:08.935 +0530,13468,2026-05-30 12:37:13.302
13460,Leon Whiteson,Biography details and dummy summary text for author Leon Whiteson.,2026-05-25 22:02:08.935 +0530,13469,2026-05-30 12:37:13.304
13461,Leona Karr,Biography details and dummy summary text for author Leona Karr.,2026-05-25 22:02:08.935 +0530,13470,2026-05-30 12:37:13.307
13462,Leona Theis,Biography details and dummy summary text for author Leona Theis.,2026-05-25 22:02:08.935 +0530,13471,2026-05-30 12:37:13.310
13463,Leonard B Scott,Biography details and dummy summary text for author Leonard B Scott.,2026-05-25 22:02:08.935 +0530,13472,2026-05-30 12:37:13.313
13465,Leonard C. Lewin,Biography details and dummy summary text for author Leonard C. Lewin.,2026-05-25 22:02:08.935 +0530,13474,2026-05-30 12:37:13.319
13466,Leonard Cohen,Biography details and dummy summary text for author Leonard Cohen.,2026-05-25 22:02:08.935 +0530,13475,2026-05-30 12:37:13.321
13467,Leonard Dinnerstein,Biography details and dummy summary text for author Leonard Dinnerstein.,2026-05-25 22:02:08.935 +0530,13476,2026-05-30 12:37:13.326
13468,Leonard Everett Fisher,Biography details and dummy summary text for author Leonard Everett Fisher.,2026-05-25 22:02:08.935 +0530,13477,2026-05-30 12:37:13.330
13469,Leonard Foley,Biography details and dummy summary text for author Leonard Foley.,2026-05-25 22:02:08.935 +0530,13478,2026-05-30 12:37:13.334
13470,Leonard George,Biography details and dummy summary text for author Leonard George.,2026-05-25 22:02:08.935 +0530,13479,2026-05-30 12:37:13.338
13472,Leonard Jenkin,Biography details and dummy summary text for author Leonard Jenkin.,2026-05-25 22:02:08.935 +0530,13481,2026-05-30 12:37:13.345
13473,Leonard Maltin,Biography details and dummy summary text for author Leonard Maltin.,2026-05-25 22:02:08.935 +0530,13482,2026-05-30 12:37:13.349
13476,Leonard Nimoy,Biography details and dummy summary text for author Leonard Nimoy.,2026-05-25 22:02:08.935 +0530,13485,2026-05-30 12:37:13.362
13477,Leonard Peltier,Biography details and dummy summary text for author Leonard Peltier.,2026-05-25 22:02:08.935 +0530,13486,2026-05-30 12:37:13.365
13478,Leonard S. Goldberg,Biography details and dummy summary text for author Leonard S. Goldberg.,2026-05-25 22:02:08.935 +0530,13487,2026-05-30 12:37:13.368
13479,Leonard Sanders,Biography details and dummy summary text for author Leonard Sanders.,2026-05-25 22:02:08.935 +0530,13488,2026-05-30 12:37:13.371
13480,Leonard Tourney,Biography details and dummy summary text for author Leonard Tourney.,2026-05-25 22:02:08.935 +0530,13489,2026-05-30 12:37:13.374
13481,Leonard W. Clements,Biography details and dummy summary text for author Leonard W. Clements.,2026-05-25 22:02:08.935 +0530,13490,2026-05-30 12:37:13.378
13483,"Leonard, Feeney","Biography details and dummy summary text for author Leonard, Feeney.",2026-05-25 22:02:08.935 +0530,13492,2026-05-30 12:37:13.386
13484,Leonardo da Vinci,Biography details and dummy summary text for author Leonardo da Vinci.,2026-05-25 22:02:08.935 +0530,13493,2026-05-30 12:37:13.390
13485,Leone Castell Anderson,Biography details and dummy summary text for author Leone Castell Anderson.,2026-05-25 22:02:08.935 +0530,13494,2026-05-30 12:37:13.393
13486,Leonie Bach,Biography details and dummy summary text for author Leonie Bach.,2026-05-25 22:02:08.935 +0530,13495,2026-05-30 12:37:13.395
13487,Leonie Ossowski,Biography details and dummy summary text for author Leonie Ossowski.,2026-05-25 22:02:08.935 +0530,13496,2026-05-30 12:37:13.399
13488,Leonore Fleischer,Biography details and dummy summary text for author Leonore Fleischer.,2026-05-25 22:02:08.935 +0530,13497,2026-05-30 12:37:13.402
13490,Leora G. Krygier,Biography details and dummy summary text for author Leora G. Krygier.,2026-05-25 22:02:08.935 +0530,13499,2026-05-30 12:37:13.408
13491,Leroy Aarons,Biography details and dummy summary text for author Leroy Aarons.,2026-05-25 22:02:08.935 +0530,13500,2026-05-30 12:37:13.412
13492,Leroy Eims,Biography details and dummy summary text for author Leroy Eims.,2026-05-25 22:02:08.935 +0530,13501,2026-05-30 12:37:13.415
13493,Les Giblin,Biography details and dummy summary text for author Les Giblin.,2026-05-25 22:02:08.935 +0530,13502,2026-05-30 12:37:13.420
13494,Les Holliday,Biography details and dummy summary text for author Les Holliday.,2026-05-25 22:02:08.935 +0530,13503,2026-05-30 12:37:13.424
13495,Les Martin,Biography details and dummy summary text for author Les Martin.,2026-05-25 22:02:08.935 +0530,13504,2026-05-30 12:37:13.428
13497,Les Rhodes,Biography details and dummy summary text for author Les Rhodes.,2026-05-25 22:02:08.935 +0530,13506,2026-05-30 12:37:13.439
13498,Les Roberts,Biography details and dummy summary text for author Les Roberts.,2026-05-25 22:02:08.935 +0530,13507,2026-05-30 12:37:13.442
13499,Les Standiford,Biography details and dummy summary text for author Les Standiford.,2026-05-25 22:02:08.935 +0530,13508,2026-05-30 12:37:13.445
13500,Leslea Newman,Biography details and dummy summary text for author Leslea Newman.,2026-05-25 22:02:08.935 +0530,13509,2026-05-30 12:37:13.448
13501,Lesley Adkins,Biography details and dummy summary text for author Lesley Adkins.,2026-05-25 22:02:08.935 +0530,13510,2026-05-30 12:37:13.451
13502,Lesley Blackman,Biography details and dummy summary text for author Lesley Blackman.,2026-05-25 22:02:08.935 +0530,13511,2026-05-30 12:37:13.454
13504,Lesley Chamberlain,Biography details and dummy summary text for author Lesley Chamberlain.,2026-05-25 22:02:08.935 +0530,13513,2026-05-30 12:37:13.461
13505,Lesley Downer,Biography details and dummy summary text for author Lesley Downer.,2026-05-25 22:02:08.935 +0530,13514,2026-05-30 12:37:13.464
13506,Lesley Hazleton,Biography details and dummy summary text for author Lesley Hazleton.,2026-05-25 22:02:08.935 +0530,13515,2026-05-30 12:37:13.469
13507,Lesley Krueger,Biography details and dummy summary text for author Lesley Krueger.,2026-05-25 22:02:08.935 +0530,13516,2026-05-30 12:37:13.472
13508,Lesley O'Mara,Biography details and dummy summary text for author Lesley O'Mara.,2026-05-25 22:02:08.935 +0530,13517,2026-05-30 12:37:13.475
13509,Lesley Reader,Biography details and dummy summary text for author Lesley Reader.,2026-05-25 22:02:08.935 +0530,13518,2026-05-30 12:37:13.477
13510,Lesley S. King,Biography details and dummy summary text for author Lesley S. King.,2026-05-25 22:02:08.935 +0530,13519,2026-05-30 12:37:13.479
13512,Leslie A. Juhasz,Biography details and dummy summary text for author Leslie A. Juhasz.,2026-05-25 22:02:08.935 +0530,13521,2026-05-30 12:37:13.485
13513,Leslie Abramson,Biography details and dummy summary text for author Leslie Abramson.,2026-05-25 22:02:08.935 +0530,13522,2026-05-30 12:37:13.488
13514,Leslie Alan Horvitz,Biography details and dummy summary text for author Leslie Alan Horvitz.,2026-05-25 22:02:08.935 +0530,13523,2026-05-30 12:37:13.492
13515,Leslie Brennen,Biography details and dummy summary text for author Leslie Brennen.,2026-05-25 22:02:08.935 +0530,13524,2026-05-30 12:37:13.497
13516,Leslie Carroll,Biography details and dummy summary text for author Leslie Carroll.,2026-05-25 22:02:08.935 +0530,13525,2026-05-30 12:37:13.500
13518,Leslie Davis,Biography details and dummy summary text for author Leslie Davis.,2026-05-25 22:02:08.935 +0530,13527,2026-05-30 12:37:13.507
13519,Leslie Dick,Biography details and dummy summary text for author Leslie Dick.,2026-05-25 22:02:08.935 +0530,13528,2026-05-30 12:37:13.510
13520,Leslie Dierks,Biography details and dummy summary text for author Leslie Dierks.,2026-05-25 22:02:08.935 +0530,13529,2026-05-30 12:37:13.513
13521,Leslie Dunkling,Biography details and dummy summary text for author Leslie Dunkling.,2026-05-25 22:02:08.935 +0530,13530,2026-05-30 12:37:13.517
13522,Leslie Feinberg,Biography details and dummy summary text for author Leslie Feinberg.,2026-05-25 22:02:08.935 +0530,13531,2026-05-30 12:37:13.521
13523,Leslie Forbes,Biography details and dummy summary text for author Leslie Forbes.,2026-05-25 22:02:08.935 +0530,13532,2026-05-30 12:37:13.523
13524,Leslie Glass,Biography details and dummy summary text for author Leslie Glass.,2026-05-25 22:02:08.935 +0530,13533,2026-05-30 12:37:13.526
13526,Leslie Howard Owens,Biography details and dummy summary text for author Leslie Howard Owens.,2026-05-25 22:02:08.935 +0530,13535,2026-05-30 12:37:13.531
13527,Leslie Kenton,Biography details and dummy summary text for author Leslie Kenton.,2026-05-25 22:02:08.935 +0530,13536,2026-05-30 12:37:13.533
13528,Leslie Kirk Campbell,Biography details and dummy summary text for author Leslie Kirk Campbell.,2026-05-25 22:02:08.935 +0530,13537,2026-05-30 12:37:13.535
13529,Leslie LaFoy,Biography details and dummy summary text for author Leslie LaFoy.,2026-05-25 22:02:08.935 +0530,13538,2026-05-30 12:37:13.538
13530,Leslie Land,Biography details and dummy summary text for author Leslie Land.,2026-05-25 22:02:08.935 +0530,13539,2026-05-30 12:37:13.541
13531,Leslie Linsley,Biography details and dummy summary text for author Leslie Linsley.,2026-05-25 22:02:08.935 +0530,13540,2026-05-30 12:37:13.544
13533,Leslie McGuire,Biography details and dummy summary text for author Leslie McGuire.,2026-05-25 22:02:08.935 +0530,13542,2026-05-30 12:37:13.552
13534,Leslie Meier,Biography details and dummy summary text for author Leslie Meier.,2026-05-25 22:02:08.935 +0530,13543,2026-05-30 12:37:13.557
13535,Leslie Nielsen,Biography details and dummy summary text for author Leslie Nielsen.,2026-05-25 22:02:08.935 +0530,13544,2026-05-30 12:37:13.559
13536,Leslie Norris,Biography details and dummy summary text for author Leslie Norris.,2026-05-25 22:02:08.935 +0530,13545,2026-05-30 12:37:13.562
13537,Leslie O'Kane,Biography details and dummy summary text for author Leslie O'Kane.,2026-05-25 22:02:08.935 +0530,13546,2026-05-30 12:37:13.565
13539,Leslie Poles Hartley,Biography details and dummy summary text for author Leslie Poles Hartley.,2026-05-25 22:02:08.935 +0530,13548,2026-05-30 12:37:13.570
13541,Leslie Shepard,Biography details and dummy summary text for author Leslie Shepard.,2026-05-25 22:02:08.935 +0530,13550,2026-05-30 12:37:13.580
13542,Leslie Spirson,Biography details and dummy summary text for author Leslie Spirson.,2026-05-25 22:02:08.935 +0530,13551,2026-05-30 12:37:13.584
13543,Leslie Stella,Biography details and dummy summary text for author Leslie Stella.,2026-05-25 22:02:08.935 +0530,13552,2026-05-30 12:37:13.587
13544,Leslie T. Sharpe,Biography details and dummy summary text for author Leslie T. Sharpe.,2026-05-25 22:02:08.935 +0530,13553,2026-05-30 12:37:13.592
13545,Leslie Weiner,Biography details and dummy summary text for author Leslie Weiner.,2026-05-25 22:02:08.935 +0530,13554,2026-05-30 12:37:13.596
13546,Lester Bangs,Biography details and dummy summary text for author Lester Bangs.,2026-05-25 22:02:08.935 +0530,13555,2026-05-30 12:37:13.599
13548,Lester Thurow,Biography details and dummy summary text for author Lester Thurow.,2026-05-25 22:02:08.935 +0530,13557,2026-05-30 12:37:13.606
13549,Letty Cottin Pogrebin,Biography details and dummy summary text for author Letty Cottin Pogrebin.,2026-05-25 22:02:08.935 +0530,13558,2026-05-30 12:37:13.609
13550,Lev Poliakov,Biography details and dummy summary text for author Lev Poliakov.,2026-05-25 22:02:08.935 +0530,13559,2026-05-30 12:37:13.611
13551,Lev Raphael,Biography details and dummy summary text for author Lev Raphael.,2026-05-25 22:02:08.935 +0530,13560,2026-05-30 12:37:13.613
13552,Lew Wallace,Biography details and dummy summary text for author Lew Wallace.,2026-05-25 22:02:08.935 +0530,13561,2026-05-30 12:37:13.616
13553,Lewis,Biography details and dummy summary text for author Lewis.,2026-05-25 22:02:08.935 +0530,13562,2026-05-30 12:37:13.618
13555,Lewis Burke Frumkes,Biography details and dummy summary text for author Lewis Burke Frumkes.,2026-05-25 22:02:08.935 +0530,13564,2026-05-30 12:37:13.623
13556,Lewis Carroll,Biography details and dummy summary text for author Lewis Carroll.,2026-05-25 22:02:08.935 +0530,13565,2026-05-30 12:37:13.628
13557,Lewis Gannett,Biography details and dummy summary text for author Lewis Gannett.,2026-05-25 22:02:08.935 +0530,13566,2026-05-30 12:37:13.632
13558,Lewis Grizzard,Biography details and dummy summary text for author Lewis Grizzard.,2026-05-25 22:02:08.935 +0530,13567,2026-05-30 12:37:13.636
13559,Lewis Libby,Biography details and dummy summary text for author Lewis Libby.,2026-05-25 22:02:08.935 +0530,13568,2026-05-30 12:37:13.639
13560,Lewis Nordan,Biography details and dummy summary text for author Lewis Nordan.,2026-05-25 22:02:08.935 +0530,13569,2026-05-30 12:37:13.643
13561,Lewis Orde,Biography details and dummy summary text for author Lewis Orde.,2026-05-25 22:02:08.935 +0530,13570,2026-05-30 12:37:13.646
13563,Lewis Shiner,Biography details and dummy summary text for author Lewis Shiner.,2026-05-25 22:02:08.935 +0530,13572,2026-05-30 12:37:13.651
13564,Lewis Smedes,Biography details and dummy summary text for author Lewis Smedes.,2026-05-25 22:02:08.935 +0530,13573,2026-05-30 12:37:13.653
13565,Lewis Spence,Biography details and dummy summary text for author Lewis Spence.,2026-05-25 22:02:08.935 +0530,13574,2026-05-30 12:37:13.656
13566,Lewis Thomas,Biography details and dummy summary text for author Lewis Thomas.,2026-05-25 22:02:08.935 +0530,13575,2026-05-30 12:37:13.661
13567,Lewis Turco,Biography details and dummy summary text for author Lewis Turco.,2026-05-25 22:02:08.935 +0530,13576,2026-05-30 12:37:13.664
13568,Lewty Marjorie,Biography details and dummy summary text for author Lewty Marjorie.,2026-05-25 22:02:08.935 +0530,13577,2026-05-30 12:37:13.667
13570,Li Hongzhi,Biography details and dummy summary text for author Li Hongzhi.,2026-05-25 22:02:08.935 +0530,13579,2026-05-30 12:37:13.674
13571,Li-Young Lee,Biography details and dummy summary text for author Li-Young Lee.,2026-05-25 22:02:08.935 +0530,13580,2026-05-30 12:37:13.677
13572,Lia Matera,Biography details and dummy summary text for author Lia Matera.,2026-05-25 22:02:08.935 +0530,13581,2026-05-30 12:37:13.680
13573,Lian Frost,Biography details and dummy summary text for author Lian Frost.,2026-05-25 22:02:08.935 +0530,13582,2026-05-30 12:37:13.684
13574,Lian Hearn,Biography details and dummy summary text for author Lian Hearn.,2026-05-25 22:02:08.935 +0530,13583,2026-05-30 12:37:13.688
13576,Liane De Pougy,Biography details and dummy summary text for author Liane De Pougy.,2026-05-25 22:02:08.935 +0530,13585,2026-05-30 12:37:13.695
13577,Liane Moriarty,Biography details and dummy summary text for author Liane Moriarty.,2026-05-25 22:02:08.935 +0530,13586,2026-05-30 12:37:13.698
13578,Liaty Pisani,Biography details and dummy summary text for author Liaty Pisani.,2026-05-25 22:02:08.935 +0530,13587,2026-05-30 12:37:13.700
13579,Libba Moore Gray,Biography details and dummy summary text for author Libba Moore Gray.,2026-05-25 22:02:08.935 +0530,13588,2026-05-30 12:37:13.702
13580,Libby Butterworth,Biography details and dummy summary text for author Libby Butterworth.,2026-05-25 22:02:08.935 +0530,13589,2026-05-30 12:37:13.705
13581,Libby Gelman-Waxner,Biography details and dummy summary text for author Libby Gelman-Waxner.,2026-05-25 22:02:08.935 +0530,13590,2026-05-30 12:37:13.707
13582,Libby Hall,Biography details and dummy summary text for author Libby Hall.,2026-05-25 22:02:08.935 +0530,13591,2026-05-30 12:37:13.709
13584,Libby Purves,Biography details and dummy summary text for author Libby Purves.,2026-05-25 22:02:08.935 +0530,13593,2026-05-30 12:37:13.714
13585,Libby Schmais,Biography details and dummy summary text for author Libby Schmais.,2026-05-25 22:02:08.935 +0530,13594,2026-05-30 12:37:13.717
13586,Liberace,Biography details and dummy summary text for author Liberace.,2026-05-25 22:02:08.935 +0530,13595,2026-05-30 12:37:13.719
13587,Lidia Jorge,Biography details and dummy summary text for author Lidia Jorge.,2026-05-25 22:02:08.935 +0530,13596,2026-05-30 12:37:13.723
13588,Lien Chao,Biography details and dummy summary text for author Lien Chao.,2026-05-25 22:02:08.935 +0530,13597,2026-05-30 12:37:13.726
13589,Liesl Vazquez,Biography details and dummy summary text for author Liesl Vazquez.,2026-05-25 22:02:08.935 +0530,13598,2026-05-30 12:37:13.731
13591,Life Magazine,Biography details and dummy summary text for author Life Magazine.,2026-05-25 22:02:08.935 +0530,13600,2026-05-30 12:37:13.737
13592,Lila Abu-Lughod,Biography details and dummy summary text for author Lila Abu-Lughod.,2026-05-25 22:02:08.935 +0530,13601,2026-05-30 12:37:13.740
13593,Lili Wright,Biography details and dummy summary text for author Lili Wright.,2026-05-25 22:02:08.935 +0530,13602,2026-05-30 12:37:13.743
13594,Lilia Shevtsova,Biography details and dummy summary text for author Lilia Shevtsova.,2026-05-25 22:02:08.935 +0530,13603,2026-05-30 12:37:13.748
13595,Liliaine Webb,Biography details and dummy summary text for author Liliaine Webb.,2026-05-25 22:02:08.935 +0530,13604,2026-05-30 12:37:13.752
13596,Lilian Glas,Biography details and dummy summary text for author Lilian Glas.,2026-05-25 22:02:08.935 +0530,13605,2026-05-30 12:37:13.754
13598,Lilian Lee,Biography details and dummy summary text for author Lilian Lee.,2026-05-25 22:02:08.935 +0530,13607,2026-05-30 12:37:13.760
13599,Lilian Nattel,Biography details and dummy summary text for author Lilian Nattel.,2026-05-25 22:02:08.935 +0530,13608,2026-05-30 12:37:13.763
13600,Lilian Peake,Biography details and dummy summary text for author Lilian Peake.,2026-05-25 22:02:08.935 +0530,13609,2026-05-30 12:37:13.768
13601,Lilias Folan,Biography details and dummy summary text for author Lilias Folan.,2026-05-25 22:02:08.935 +0530,13610,2026-05-30 12:37:13.772
13602,Lilla Zuckerman,Biography details and dummy summary text for author Lilla Zuckerman.,2026-05-25 22:02:08.935 +0530,13611,2026-05-30 12:37:13.775
13604,Lillian Baker,Biography details and dummy summary text for author Lillian Baker.,2026-05-25 22:02:08.935 +0530,13613,2026-05-30 12:37:13.781
13606,Lillian Hellman,Biography details and dummy summary text for author Lillian Hellman.,2026-05-25 22:02:08.935 +0530,13615,2026-05-30 12:37:13.787
13607,Lillian Herlands Hornstein,Biography details and dummy summary text for author Lillian Herlands Hornstein.,2026-05-25 22:02:08.935 +0530,13616,2026-05-30 12:37:13.790
13608,Lillian Hoban,Biography details and dummy summary text for author Lillian Hoban.,2026-05-25 22:02:08.935 +0530,13617,2026-05-30 12:37:13.792
13609,Lillian M. Hines,Biography details and dummy summary text for author Lillian M. Hines.,2026-05-25 22:02:08.935 +0530,13618,2026-05-30 12:37:13.795
13610,Lillian O'Donnell,Biography details and dummy summary text for author Lillian O'Donnell.,2026-05-25 22:02:08.935 +0530,13619,2026-05-30 12:37:13.798
13611,Lillian Obligato,Biography details and dummy summary text for author Lillian Obligato.,2026-05-25 22:02:08.935 +0530,13620,2026-05-30 12:37:13.800
13612,Lillian Ross,Biography details and dummy summary text for author Lillian Ross.,2026-05-25 22:02:08.935 +0530,13621,2026-05-30 12:37:13.803
13614,Lillian Shelley,Biography details and dummy summary text for author Lillian Shelley.,2026-05-25 22:02:08.935 +0530,13623,2026-05-30 12:37:13.808
13615,Lillian Stewart Carl,Biography details and dummy summary text for author Lillian Stewart Carl.,2026-05-25 22:02:08.935 +0530,13624,2026-05-30 12:37:13.813
13616,Lillian Too,Biography details and dummy summary text for author Lillian Too.,2026-05-25 22:02:08.935 +0530,13625,2026-05-30 12:37:13.818
